Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10,Data Source,RAAN10 : TMD : JW_CHANGEBOOMS_RAAN10
Element,9800,Element,9836,Element,9857,Element,9869,Element,Bottom:surface1,Element,Bottom:surface2,Element,WhippleShield:surface1,Element,bafflecylinder:surface2
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
14753.898681640625,64.45895394639042,14753.898681640625,40.779641649098174,14753.898681640625,54.17687417520163,14753.898681640625,53.4603762860954,14753.898681640625,-5.062428940474891,14753.898681640625,-71.14735662164497,14753.898681640625,51.878858622050416,14753.898681640625,-2.977325007610877
14824.83088684082,64.322797806672,14824.83088684082,40.723775551741824,14824.83088684082,54.108299180423046,14824.83088684082,53.34263156952456,14824.83088684082,-5.263911678242304,14824.83088684082,-71.2585000155408,14824.83088684082,51.777863821779235,14824.83088684082,-3.1832573486742226
14895.763092041016,64.1868861938224,14895.763092041016,40.66789316869052,14895.763092041016,54.039374980091154,14895.763092041016,53.22510675551161,14895.763092041016,-5.460092501160067,14895.763092041016,-71.36651499096462,14895.763092041016,51.67698119728641,14895.763092041016,-3.3800206273420317
14966.695297241211,64.05122003125695,14966.695297241211,40.61199276887307,14966.695297241211,53.97011610010811,14966.695297241211,53.10780395215852,14966.695297241211,-5.651310624049646,14966.695297241211,-71.47160396193622,14966.695297241211,51.57621270115676,14966.695297241211,-3.568503579666537
15037.627502441406,63.915800043718455,15037.627502441406,40.55607258599244,15037.627502441406,53.90053602612776,15037.627502441406,52.99072491602956,15037.627502441406,-5.837880833746919,15037.627502441406,-71.57395477429422,15037.627502441406,51.47556005551637,15037.627502441406,-3.749492794311354
15108.559707641602,63.780626778894074,15108.559707641602,40.500130838576865,15108.559707641602,53.83064730940526,15108.559707641602,52.873871099083054,15108.559707641602,-6.020094759839741,15108.559707641602,-71.67374173782854,15108.559707641602,51.37502477858348,15108.559707641602,-3.9236850587871137
15179.491912841797,63.5556404765496,15179.491912841797,40.40675119300353,15179.491912841797,53.7314832128889,15179.491912841797,52.72567742513539,15179.491912841797,-6.194166771597472,15179.491912841797,-71.7709450426578,15179.491912841797,51.22364741534605,15179.491912841797,-3.989869414276958
15250.424118041992,63.28711378432234,15250.424118041992,40.29487004506608,15250.424118041992,53.68472778016904,15250.424118041992,52.735697169215285,15250.424118041992,-6.3300872378915685,15250.424118041992,-71.86155637799655,15250.424118041992,51.10790559746098,15250.424118041992,-3.6185731549133697
15321.356323242188,63.01974683551565,15321.356323242188,40.18299517370664,15321.356323242188,53.71775648081448,15321.356323242188,52.95307399434106,15321.356323242188,-6.409958345572074,15321.356323242188,-71.93764091306801,15321.356323242188,51.0650057051902,15321.356323242188,-2.8003370616039955
15392.288528442383,62.7535626365367,15392.288528442383,40.07114212807631,15392.288528442383,53.830311011030986,15392.288528442383,53.37680135942312,15392.288528442383,-6.42140135261136,15392.288528442383,-71.99160931562082,15392.288528442383,51.094891386096336,15392.288528442383,-1.5729316559318713
15463.220733642578,62.48871669865778,15463.220733642578,39.959449629048166,15463.220733642578,54.020356811519925,15463.220733642578,54.00097448198964,15463.220733642578,-6.339091131410568,15463.220733642578,-71.75751185765954,15463.220733642578,51.19589035662216,15463.220733642578,-0.012324442500547551
15534.152938842773,62.22802072465256,15534.152938842773,39.850555946545555,15534.152938842773,54.23844222663575,15534.152938842773,54.69134149714393,15534.152938842773,-5.801572700346695,15534.152938842773,-65.37012631358964,15534.152938842773,51.32385599304214,15534.152938842773,1.354225659252158
15605.085144042969,61.9728256489614,15605.085144042969,39.74573282392126,15605.085144042969,54.46263593897578,15605.085144042969,55.38797444418739,15605.085144042969,-4.716923959740037,15605.085144042969,-53.359451919864185,15605.085144042969,51.45892362789293,15605.085144042969,2.3421035397296217
15676.017349243164,61.723253763286785,15676.017349243164,39.645100982776626,15676.017349243164,54.69319635462399,15676.017349243164,56.09099185256996,15676.017349243164,-3.21131195761489,15676.017349243164,-38.84656043456539,15676.017349243164,51.60099719011802,15676.017349243164,3.006697641982006
15746.94955444336,61.47939012038055,15746.94955444336,39.548749697230775,15746.94955444336,54.93031966517344,15746.94955444336,56.8004491163461,15746.94955444336,-1.4541062674233878,15746.94955444336,-24.040189717021047,15746.94955444336,51.74996505979057,15746.94955444336,3.392791304067242
15817.881759643555,61.2395483573787,15817.881759643555,39.45502463601347,15817.881759643555,55.16859613320501,15817.881759643555,57.50426800288773,15817.881759643555,0.37570278885659436,15817.881759643555,-7.164006069788387,15817.881759643555,51.900716797477706,15817.881759643555,3.558678470829539
15888.81396484375,60.99989099840399,15888.81396484375,39.36015234037958,15888.81396484375,55.395747166067366,15888.81396484375,58.175621170402756,15888.81396484375,2.598785196434228,15888.81396484375,13.762209818663187,15888.81396484375,52.04218049291657,15888.81396484375,3.588127673937306
15959.746170043945,60.7602168958483,15959.746170043945,39.26394581997497,15959.746170043945,55.611265783943914,15959.746170043945,58.81352284461525,15959.746170043945,5.050502936449464,15959.746170043945,33.6479264273838,15959.746170043945,52.174036495520795,15959.746170043945,3.503507367097719
16030.67837524414,60.5204316505455,16030.67837524414,39.16632076863543,16030.67837524414,55.81508663585603,16030.67837524414,59.417975606163544,16030.67837524414,7.434712949064272,16030.67837524414,50.82962506082382,16030.67837524414,52.29632104196318,16030.67837524414,3.3174122018896135
16101.610580444336,60.32020328817186,16101.610580444336,39.08375533030685,16101.610580444336,55.97609384985443,16101.610580444336,59.89597268201148,16101.610580444336,9.643675366013698,16101.610580444336,65.33418830190828,16101.610580444336,52.390879105573575,16101.610580444336,3.0484241962861294
16172.542785644531,60.20064338669207,16172.542785644531,39.03456347262054,16172.542785644531,56.0672654914396,16172.542785644531,60.15903167520192,16172.542785644531,11.64287740922494,16172.542785644531,76.57573687639146,16172.542785644531,52.44190510673024,16172.542785644531,2.8382158872282286
16243.474990844727,60.08168809195169,16243.474990844727,38.98599289925611,16243.474990844727,56.15376609022915,16243.474990844727,60.39847280541188,16243.474990844727,13.43191158298042,16243.474990844727,86.27951237455869,16243.474990844727,52.4875466782252,16243.474990844727,2.7276620724232536
16314.407196044922,59.96338068303692,16314.407196044922,38.938064447318006,16314.407196044922,56.2356200881676,16314.407196044922,60.61434506416583,16314.407196044922,15.119374448676975,16314.407196044922,95.15597310176396,16314.407196044922,52.52786048207673,16314.407196044922,2.71093721514092
16385.339401245117,59.845760789154376,16385.339401245117,38.89080308083201,16385.339401245117,56.312861477322784,16385.339401245117,60.806712441130614,16385.339401245117,16.749139795979165,16385.339401245117,103.4148567824758,16385.339401245117,52.56289056240682,16385.339401245117,2.7804162690181013
16456.271606445312,59.62674397398942,16456.271606445312,38.8048052777524,16456.271606445312,56.44815086346465,16456.271606445312,61.117226009032755,16456.271606445312,18.2517659790597,16456.271606445312,109.81783352848154,16456.271606445312,52.61763154765207,16456.271606445312,2.953227178296217
16527.203811645508,59.40056549796727,16527.203811645508,38.719599663597215,16527.203811645508,56.578848075328274,16527.203811645508,61.3835806850196,16527.203811645508,19.544595815962303,16527.203811645508,114.86381244071697,16527.203811645508,52.66259978635648,16527.203811645508,3.255606258603592
16598.136016845703,59.18144890604934,16598.136016845703,38.64056851098807,16598.136016845703,56.69675414768552,16598.136016845703,61.58595084862335,16598.136016845703,20.780821728252135,16598.136016845703,119.63592428547676,16598.136016845703,52.69434412058489,16598.136016845703,3.676638191290359
16669.0682220459,58.97018359724825,16669.0682220459,38.56779326873087,16669.0682220459,56.80208072514388,16669.0682220459,61.72479408233309,16669.0682220459,22.00621247274339,16669.0682220459,124.23789219945367,16669.0682220459,52.71302795213512,16669.0682220459,4.206043180757638
16740.000427246094,58.81241727751933,16740.000427246094,38.51534841899237,16740.000427246094,56.87509242249941,16740.000427246094,61.78750523877975,16740.000427246094,23.191048389133375,16740.000427246094,128.15633011148816,16740.000427246094,52.71831241599054,16740.000427246094,4.822522558033677
16810.93263244629,58.72075807978742,16810.93263244629,38.482021614149346,16810.93263244629,56.9147853148158,16810.93263244629,61.7932615449296,16810.93263244629,24.07326946398546,16810.93263244629,130.06229649151248,16810.93263244629,52.71483244032042,16810.93263244629,5.430808768347472
16881.864837646484,58.638758076940164,16881.864837646484,38.448476283155706,16881.864837646484,56.94765164000745,16881.864837646484,61.767770875305885,16881.864837646484,24.827256988167676,16881.864837646484,131.72204329669418,16881.864837646484,52.70503238219019,16881.864837646484,6.0061956068510804
16952.79704284668,58.56616887425171,16952.79704284668,38.414780163730164,16952.79704284668,56.97366807920432,16952.79704284668,61.7116902956736,16952.79704284668,25.537732074075272,16952.79704284668,133.34701272026393,16952.79704284668,52.688985792492694,16952.79704284668,6.549932773360741
17023.729248046875,58.502829152843425,17023.729248046875,38.38098721814097,17023.729248046875,56.99281520992793,17023.729248046875,61.62548175865857,17023.729248046875,26.221672040789183,17023.729248046875,134.9502100759264,17023.729248046875,52.66674759996104,17023.729248046875,7.064531262723719
17094.66145324707,58.4236925966601,17094.66145324707,38.32491321577436,17094.66145324707,57.0240365576597,17094.66145324707,61.429531966207726,17094.66145324707,26.91669139384246,17094.66145324707,134.65058770631757,17094.66145324707,52.62968744455816,17094.66145324707,7.774297642973319
17165.593658447266,58.42011185382289,17165.593658447266,38.29243727552571,17165.593658447266,57.055089769514794,17165.593658447266,61.24271308750385,17165.593658447266,27.516574710533448,17165.593658447266,133.56776078165086,17165.593658447266,52.61901559256297,17165.593658447266,8.881799607391335
17236.52586364746,58.490882330415126,17236.52586364746,38.284307910330156,17236.52586364746,57.086342084774095,17236.52586364746,61.06179903810896,17236.52586364746,28.147567350463,17236.52586364746,132.44617321982633,17236.52586364746,52.63429958814152,17236.52586364746,10.356235995588637
17307.458068847656,58.635254007560505,17307.458068847656,38.301295465465856,17307.458068847656,57.11816405085697,17307.458068847656,60.88508160327991,17307.458068847656,28.841718711010838,17307.458068847656,131.32035756815887,17307.458068847656,52.675470781560584,17307.458068847656,12.16390667641
17378.39027404785,58.84896906136417,17378.39027404785,38.34462773671128,17378.39027404785,57.14693623848511,17378.39027404785,60.70888494858269,17378.39027404785,29.353419180466997,17378.39027404785,129.41192779128244,17378.39027404785,52.73933272409655,17378.39027404785,14.13214373755883
17449.322479248047,59.11382934702012,17449.322479248047,38.41612828826453,17449.322479248047,57.15380678032352,17449.322479248047,60.52030769317462,17449.322479248047,29.22351733966324,17449.322479248047,125.66701379668196,17449.322479248047,52.8099359893409,17449.322479248047,15.555517252751814
17520.254684448242,59.42756097548303,17520.254684448242,38.5142239357408,17520.254684448242,57.136548347973104,17520.254684448242,60.318683242562045,17520.254684448242,28.844674045045142,17520.254684448242,121.6463438558244,17520.254684448242,52.8846751160644,17520.254684448242,16.3514735625821
17591.186889648438,59.790001869416756,17591.186889648438,38.637267489279076,17591.186889648438,57.09544807975583,17591.186889648438,60.10444124997661,17591.186889648438,28.274561565395413,17591.186889648438,117.47949783767758,17591.186889648438,52.96320054338782,17591.186889648438,16.569653743269704
17662.119094848633,60.20072108209085,17662.119094848633,38.783835348552714,17662.119094848633,57.03090887257274,17662.119094848633,59.87772760356254,17662.119094848633,27.52933337707821,17662.119094848633,113.12707861787565,17662.119094848633,53.045242665702595,17662.119094848633,16.27194046605944
17733.051300048828,60.64999355730801,17733.051300048828,38.952708128871,17733.051300048828,56.95247412719267,17733.051300048828,59.6449175525895,17733.051300048828,26.712317466677405,17733.051300048828,106.78613309014412,17733.051300048828,53.13293476630758,17733.051300048828,15.704330000014942
17803.983505249023,61.13137164998469,17803.983505249023,39.143690752908626,17803.983505249023,56.866944749860124,17803.983505249023,59.410291030362885,17803.983505249023,25.684939172764935,17803.983505249023,99.52699691212372,17803.983505249023,53.22781432822264,17803.983505249023,15.034880615233448
17874.91571044922,61.64462459053805,17874.91571044922,39.35684899895437,17874.91571044922,56.77503194125417,17874.91571044922,59.17387891851856,17874.91571044922,24.53342291572106,17874.91571044922,91.81087605168992,17874.91571044922,53.32989579903901,17874.91571044922,14.286860790868698
17945.847915649414,62.18954228143174,17945.847915649414,39.59218876125311,17945.847915649414,56.67727126757083,17945.847915649414,58.93568012012539,17945.847915649414,23.280829697188462,17945.847915649414,83.62041276716532,17945.847915649414,53.43916784454185,17945.847915649414,13.473145580626792
18016.78012084961,62.57038772992519,18016.78012084961,39.7611426215195,18016.78012084961,56.6095969975393,18016.78012084961,58.77600976393345,18016.78012084961,21.900982774219557,18016.78012084961,74.22810803860497,18016.78012084961,53.51587939739874,18016.78012084961,12.620745401434094
18087.712326049805,62.86891903779637,18087.712326049805,39.89473113177321,18087.712326049805,56.55911261070362,18087.712326049805,58.65488195707025,18087.712326049805,20.289735692141544,18087.712326049805,62.80797469019936,18087.712326049805,53.57567155402799,18087.712326049805,11.791919240426228
18158.64453125,63.17845776512688,18158.64453125,40.03404709144991,18158.64453125,56.509185761148636,18158.64453125,58.532707779238656,18158.64453125,18.521224286195746,18158.64453125,50.111508579885985,18158.64453125,53.6373489794399,18158.64453125,10.987634758474629
18229.576736450195,63.49895957329069,18229.576736450195,40.17909696803534,18229.576736450195,56.45978818361171,18229.576736450195,58.409524716961535,18229.576736450195,16.623423046195015,18229.576736450195,36.03823789777423,18229.576736450195,53.70093304737643,18229.576736450195,10.203674240554275
18300.50894165039,63.90528681097531,18300.50894165039,40.363995390073164,18300.50894165039,56.39995261212766,18300.50894165039,58.25736080377438,18300.50894165039,14.591431248201895,18300.50894165039,20.484771369135526,18300.50894165039,53.781178345838526,18300.50894165039,9.44372833312805
18371.441146850586,64.56903870693554,18371.441146850586,40.66667485996154,18371.441146850586,56.30375031657717,18371.441146850586,58.008645119741544,18371.441146850586,12.60979690012791,18371.441146850586,6.88377795154529,18371.441146850586,53.91078832813296,18371.441146850586,8.938061771860193
18442.37335205078,65.22597438095046,18442.37335205078,40.96670171028695,18442.37335205078,56.20889664918403,18442.37335205078,57.76010967340205,18442.37335205078,10.778071257792915,18442.37335205078,-6.192448272119978,18442.37335205078,54.03729004200361,18442.37335205078,8.773989826727089
18513.305557250977,65.87625732528089,18513.305557250977,41.26422223688476,18513.305557250977,56.11499160291944,18513.305557250977,57.511836004878724,18513.305557250977,8.975651809808333,18513.305557250977,-20.170098761440883,18513.305557250977,54.16092290250256,18513.305557250977,8.91467933303609
18584.237762451172,66.520014101162,18584.237762451172,41.55936245535194,18584.237762451172,56.02175249529485,18584.237762451172,57.263951567816946,18584.237762451172,7.142910681688022,18584.237762451172,-35.671271334430216,18584.237762451172,54.28187622557572,18584.237762451172,9.313076305685028
18655.169967651367,67.09354426085667,18655.169967651367,41.823936751992264,18655.169967651367,55.92955194271416,18655.169967651367,57.017653783052445,18655.169967651367,5.392515955821366,18655.169967651367,-49.580440845410344,18655.169967651367,54.37850991788243,18655.169967651367,9.708239045974192
18726.102172851562,67.46538759473404,18726.102172851562,41.99982888978558,18726.102172851562,55.83694780259398,18726.102172851562,56.77172461747475,18726.102172851562,4.0758499936688555,18726.102172851562,-57.15268094782718,18726.102172851562,54.40437184554769,18726.102172851562,9.656220751276859
18797.034378051758,67.62950310878335,18797.034378051758,42.08434170388306,18797.034378051758,55.74210626631664,18797.034378051758,56.52711818886328,18797.034378051758,3.0890520911543504,18797.034378051758,-61.45386189145389,18797.034378051758,54.35747343198541,18797.034378051758,9.212691198918236
18867.966583251953,67.58705958221871,18867.966583251953,42.077983558542286,18867.966583251953,55.64309734127277,18867.966583251953,56.28378745512057,18867.966583251953,2.3065306705281166,18867.966583251953,-64.01486863483127,18867.966583251953,54.23795232203475,18867.966583251953,8.429161237806902
18938.89878845215,67.3972667173307,18938.89878845215,42.004737731307486,18938.89878845215,55.55604764460907,18938.89878845215,56.08159556037416,18938.89878845215,1.646390532972178,18938.89878845215,-65.60647653226098,18938.89878845215,54.08373835544492,18938.89878845215,7.36322503662147
19009.830993652344,67.25648699590221,19009.830993652344,41.948889669025036,19009.830993652344,55.50193253963259,19009.830993652344,55.96069929044994,19009.830993652344,1.076327351572955,19009.830993652344,-66.64190302740364,19009.830993652344,53.98162473889347,19009.830993652344,6.315567467435846
19080.76319885254,67.115948862536,19080.76319885254,41.89308115204308,19080.76319885254,55.446566932848,19080.76319885254,55.8399088318149,19080.76319885254,0.5744900720202862,19080.76319885254,-67.34894128879844,19080.76319885254,53.87944763552766,19080.76319885254,5.366097727170222
19151.695404052734,66.97562982123914,19151.695404052734,41.83729461313262,19151.695404052734,55.39003642508235,19151.695404052734,55.719186936373404,19151.695404052734,0.12103570411537215,19151.695404052734,-67.85811512088361,19151.695404052734,53.77722578696116,19151.695404052734,4.506078435969612
19222.62760925293,66.835516371633,19222.62760925293,41.781517520191365,19222.62760925293,55.33241918551273,19222.62760925293,55.59851531965305,19222.62760925293,-0.2964725274005613,19222.62760925293,-68.24581412404535,19222.62760925293,53.67497500674276,19222.62760925293,3.726762405450583
19293.559814453125,66.6956014036938,19293.559814453125,41.72574157349736,19293.559814453125,55.27378841934278,19293.559814453125,55.47789157173191,19293.559814453125,-0.6860075528178495,19293.559814453125,-68.55729609636869,19293.559814453125,53.57270991315333,19293.559814453125,3.0197415645714702
19364.49201965332,66.55588225198386,19364.49201965332,41.669961709039164,19364.49201965332,55.2142130066055,19364.49201965332,55.35732394991522,19364.49201965332,-1.0528369756558011,19364.49201965332,-68.81965933940988,19364.49201965332,53.47044434732575,19364.49201965332,2.377191227423124
19435.424224853516,66.41635926136718,19435.424224853516,41.61417517404625,19435.424224853516,55.15375745616014,19435.424224853516,55.23682671917851,19435.424224853516,-1.4005504358532288,19435.424224853516,-69.04929870805462,19435.424224853516,53.368191372555046,19435.424224853516,1.791973982766784
19506.35643005371,66.27703473756625,19506.35643005371,41.55838076080806,19506.35643005371,55.09248172687723,19506.35643005371,55.11641678683462,19506.35643005371,-1.731678893905324,19506.35643005371,-69.25624714924442,19506.35643005371,53.2659631802513,19506.35643005371,1.2576597615742175
19577.288635253906,66.13791218671764,19577.288635253906,41.502578211200664,19577.288635253906,55.030441136340635,19577.288635253906,54.99611155919712,19577.288635253906,-2.048076322475532,19577.288635253906,-69.44672861208059,19577.288635253906,53.16377101263633,19577.288635253906,0.7685018945077243
19648.2208404541,65.99899577199677,19648.2208404541,41.44676777559873,19648.2208404541,54.96768641093552,19648.2208404541,54.87592771147502,19648.2208404541,-2.3511589034888387,19648.2208404541,-69.62467114803898,19648.2208404541,53.06162512932789,19648.2208404541,0.3193914702369761
19719.153045654297,65.86028993262104,19719.153045654297,41.390949900407605,19719.153045654297,54.90426386090984,19719.153045654297,54.75588056485449,19719.153045654297,-2.6420561511271075,19719.153045654297,-69.79260982825956,19719.153045654297,52.959534815223726,19719.153045654297,-0.09419762451036033
19790.085250854492,65.72179912335547,19790.085250854492,41.33512501739374,19790.085250854492,54.840215642681336,19790.085250854492,54.635983837090656,19790.085250854492,-2.9217067323645067,19790.085250854492,-69.95222875137196,19790.085250854492,52.857508418783496,19790.085250854492,-0.47626589307616524
19861.017456054688,65.58352764245609,19861.017456054688,41.27929341056838,19861.017456054688,54.775580071082565,19861.017456054688,54.51624960799526,19861.017456054688,-3.1909191822258567,19861.017456054688,-70.10468811698763,19861.017456054688,52.755553409546245,19861.017456054688,-0.830343923679294
19931.949661254883,65.4454795236804,19931.949661254883,41.2234551401267,19931.949661254883,54.710391951960936,19931.949661254883,54.396688399362375,19931.949661254883,-3.45041022399183,19931.949661254883,-70.25082250247058,19931.949661254883,52.65367644594082,19931.949661254883,-1.1595446679624688
20002.881866455078,65.3076584740244,20002.881866455078,41.16761000705851,20002.881866455078,54.64468291437721,20002.881866455078,54.27730930881144,20002.881866455078,-3.700828812426324,20002.881866455078,-70.39126152634246,20002.881866455078,52.551883446991795,20002.881866455078,-1.466611419362443
20073.814071655273,65.17006784350326,20073.814071655273,41.111757545684405,20073.814071655273,54.57848172917156,20073.814071655273,54.15812016272711,20073.814071655273,-3.942771126624554,20073.814071655273,-70.5265035102764,20073.814071655273,52.450179663677616,20073.814071655273,-1.7539612055403384
20144.74627685547,65.03271061691497,20144.74627685547,41.055897034514416,20144.74627685547,54.51181460627998,20144.74627685547,54.03912766923254,20144.74627685547,-4.176789886730212,20144.74627685547,-70.65696056101574,20144.74627685547,52.348569747316375,20144.74627685547,-2.0237236478117433
20215.678482055664,64.89558942023923,20215.678482055664,41.0000275183969,20215.678482055664,54.44470546711318,20215.678482055664,53.92033756157242,20215.678482055664,-4.403400168771866,20215.678482055664,-70.78298622129049,20215.678482055664,52.247057813492525,20215.678482055664,-2.2777755245147286
20286.61068725586,64.75870653639267,20286.61068725586,40.944147836925026,20286.61068725586,54.37717619087276,20286.61068725586,53.80175472767351,20286.61068725586,-4.623083109696909,20286.61068725586,-70.90489247235143,20286.61068725586,52.1456475008025,20286.61068725586,-2.5177713665660457
20357.542892456055,64.62206392659019,20357.542892456055,40.88825665559631,20357.542892456055,54.309246835301046,20357.542892456055,53.683383324678005,20357.542892456055,-4.836288383865016,20357.542892456055,-71.02296023239329,20357.542892456055,52.04434202419371,20357.542892456055,-2.7451704495130205
20428.47509765625,64.48566325466022,20428.47509765625,40.832352497348985,20428.47509765625,54.24093583327508,20428.47509765625,53.565226878843454,20428.47509765625,-5.043435999255597,20428.47509765625,-71.13744589128049,20428.47509765625,51.9431442229775,20428.47509765625,-2.961260550075272
20499.407302856445,64.34950591252931,20499.407302856445,40.776433772951776,20499.407302856445,54.17226016713,20499.407302856445,53.44728837195469,20499.407302856445,-5.244917745729737,20499.407302856445,-71.24858544151081,20499.407302856445,51.84205660377757,20499.407302856445,-3.1671788205648106
20570.33950805664,64.21359304563582,20570.33950805664,40.72049880932036,20570.33950805664,54.10323552281387,20570.33950805664,53.32957031569522,20570.33950805664,-5.441098489016942,20570.33950805664,-71.35659716299777,20570.33950805664,51.74108137877319,20570.33950805664,-3.363930110336955
20641.271713256836,64.07792557750007,20641.271713256836,40.664545875233884,20641.271713256836,54.03387642596782,20641.271713256836,53.2120748155026,20641.271713256836,-5.632317416324554,20641.271713256836,-71.46168344774237,20641.271713256836,51.64022049963912,20641.271713256836,-3.552403034845399
20712.20391845703,63.94250423295715,20712.20391845703,40.60857320423602,20712.20391845703,53.96419636196185,20712.20391845703,53.0948036253067,20712.20391845703,-5.818889285099192,20712.20391845703,-71.564032120748,20712.20391845703,51.53947568759358,20712.20391845703,-3.733384063128159
20783.136123657227,63.807329559775816,20783.136123657227,40.552579014700015,20783.136123657227,53.894207881745395,20783.136123657227,52.97775819447436,20783.136123657227,-6.001105693867639,20783.136123657227,-71.66381747140507,20783.136123657227,51.43884845995324,20783.136123657227,-3.9075698654859488
20854.068328857422,63.582340802311776,20854.068328857422,40.45911196635475,20854.068328857422,53.794877621138944,20854.068328857422,52.82924545095652,20854.068328857422,-6.175181427835077,20854.068328857422,-71.76101968422894,20854.068328857422,51.28731796027421,20854.068328857422,-3.9737506495393635
20925.000534057617,63.313811008843686,20925.000534057617,40.34712629470877,20925.000534057617,53.74792382430452,20925.000534057617,52.83888436004645,20925.000534057617,-6.3111085789984385,20925.000534057617,-71.85163044135163,20925.000534057617,51.17139332510793,20925.000534057617,-3.602455789828795
20995.932739257812,63.04644078221822,20995.932739257812,40.23514712168487,20995.932739257812,53.78075489648985,20995.932739257812,53.055881529363894,20995.932739257812,-6.39099015875448,20995.932739257812,-71.92771500588077,20995.932739257812,51.128311244277924,20995.932739257812,-2.784231436010878
21066.864944458008,62.780253138253734,21066.864944458008,40.12319000408051,21066.864944458008,53.89311241559034,21066.864944458008,53.479229836564215,21066.864944458008,-6.402447466970413,21066.864944458008,-71.98168423809385,21066.864944458008,51.15801519358929,21066.864944458008,-1.556854578141217
21137.797149658203,62.51540360266603,21137.797149658203,40.01139367836602,21137.797149658203,54.08296178398226,21137.797149658203,54.10302412422514,21137.797149658203,-6.3201564034575295,21137.797149658203,-71.74759790229263,21137.797149658203,51.25883277885761,21137.797149658203,0.003703695457021156
21208.7293548584,62.2547038931121,21208.7293548584,39.90239643419321,21208.7293548584,54.30085144838018,21208.7293548584,54.79301260608022,21208.7293548584,-5.782701748079085,21208.7293548584,-65.36037532083526,21208.7293548584,51.386617397275096,21208.7293548584,1.3701887202918195
21279.661560058594,61.9995049817245,21279.661560058594,39.797470059595824,21279.661560058594,54.52484991306641,21279.661560058594,55.48926680485565,21279.661560058594,-4.698193744132979,21279.661560058594,-53.35022295637214,21279.661560058594,51.521504181456734,21279.661560058594,2.357992131792293
21350.59376525879,61.74992917458412,21350.59376525879,39.696735296192124,21350.59376525879,54.755215589408415,21350.59376525879,56.19190527810589,21350.59376525879,-3.19280680732289,21350.59376525879,-38.838218533654235,21350.59376525879,51.66339704449719,21350.59376525879,3.02250716216609
21421.525970458984,61.50606152154858,21421.525970458984,39.60028141625914,21421.525970458984,54.992144643510414,21421.525970458984,56.90098340297522,21421.525970458984,-1.4358958765755108,21421.525970458984,-24.032930081462645,21421.525970458984,51.8121843394982,21421.525970458984,3.408519488867018
21492.45817565918,61.26621566121218,21492.45817565918,39.50645408665999,21492.45817565918,55.230227347421106,21492.45817565918,57.60442302777363,21492.45817565918,0.3935882714129274,21492.45817565918,-7.1578764649519995,21492.45817565918,51.962755650708345,21492.45817565918,3.5743242844635383
21563.390380859375,61.02655408427189,21563.390380859375,39.41147980938818,21563.390380859375,55.45718502252649,21563.390380859375,58.27539674146785,21563.390380859375,2.6162920812887367,21563.390380859375,13.767185149607712,21563.390380859375,52.10403905968631,21563.390380859375,3.6036923455031484
21634.32258605957,60.78687560705182,21634.32258605957,39.315171546930365,21634.32258605957,55.67251062367859,21634.32258605957,58.91291877133914,21634.32258605957,5.067579392568277,21634.32258605957,33.65189063591809,21634.32258605957,52.23571491473368,21634.32258605957,3.5189942779639174
21705.254791259766,60.547085801909674,21705.254791259766,39.21744495250566,21705.254791259766,55.876138764950014,21705.254791259766,59.516991745134035,21705.254791259766,7.451365252099251,21705.254791259766,50.83284744232385,21705.254791259766,52.35781944616215,21705.254791259766,3.3328260036661903
21776.18699645996,60.346853475647315,21776.18699645996,39.13479490095445,21776.18699645996,56.03698537508953,21776.18699645996,59.9946718220512,21776.18699645996,9.65994293795328,21776.18699645996,65.33691170840244,21776.18699645996,52.45222738064725,21776.18699645996,3.0637706207582407
21847.119201660156,60.22729111154318,21847.119201660156,39.085552370128944,21847.119201660156,56.12806084819161,21847.119201660156,60.257540877041876,21847.119201660156,11.658805138901371,21847.119201660156,76.578134651999,21847.119201660156,52.50316346964385,21847.119201660156,2.85350164031246
21918.05140686035,60.108333299189866,21918.05140686035,39.03693115449157,21918.05140686035,56.214465335169464,21918.05140686035,60.49679209202621,21918.05140686035,13.447550033105427,21918.05140686035,86.2816827886123,21918.05140686035,52.5487151843898,21918.05140686035,2.7428930635300595
21988.983612060547,59.99002332988452,21988.983612060547,38.98895210664624,21988.983612060547,56.29622329668937,21988.983612060547,60.71247450077203,21988.983612060547,15.134754900862776,21988.983612060547,95.15796729433953,21988.983612060547,52.58893920112047,21988.983612060547,2.726117477936727
